CustomerID,Recency,Frequency,Monetary_Value,Quantity_Avg,Quantity_Total,AOV,90P_Days_Between_Purchase,50P_Days_Between_Purchase,Churn_Risk
13030,3,2,768.7800000000003,3.9797979797979797,394,384.39000000000016,320.40000000000003,178.0,low
13032,44,2,998.6799999999997,5.28169014084507,375,499.33999999999986,30.6,17.0,high
13034,46,2,625.8000000000001,9.972972972972974,369,312.90000000000003,282.6,157.0,low
13035,65,2,967.32,22.962962962962962,620,483.66,167.4,93.0,low
13037,130,3,884.0200000000001,8.979166666666666,431,294.67333333333335,72.0,36.0,high
13038,72,3,983.46,12.857142857142858,360,327.82,105.4,103.0,low
13046,22,2,554.01,7.542857142857143,264,277.005,211.5,117.5,low
13047,48,9,3231.7900000000013,8.128654970760234,1390,359.08777777777794,65.8,45.5,medium
13048,6,4,1843.7099999999996,9.102941176470589,1238,460.9274999999999,116.5,93.5,low
13049,56,2,621.3800000000001,15.714285714285714,220,310.69000000000005,227.70000000000002,126.5,low
13050,6,17,5856.210000000001,9.082089552238806,3651,344.48294117647066,44.2,15.0,low
13055,70,3,1201.44,11.763157894736842,894,400.48,108.0,0.0,medium
13058,16,3,271.4,6.5,52,90.46666666666665,81.0,33.0,low
13064,4,4,1106.48,7.130434782608695,492,276.62,144.3,69.5,low
13066,16,2,453.2500000000001,6.708333333333333,322,226.62500000000006,6.3,3.5,high
13068,2,2,199.68,48.0,96,99.84,278.1,154.5,low
13069,6,23,4403.659999999999,8.692118226600986,3529,191.46347826086952,37.00000000000001,9.0,low
13077,282,3,625.0599999999998,8.841269841269842,557,208.35333333333327,60.800000000000004,0.0,high
13078,2,25,11768.65,11.74785100286533,4100,470.746,23.200000000000003,16.0,low
13079,13,4,190.09999999999997,7.6,38,47.52499999999999,51.8,32.0,low
13081,3,11,27987.420000000027,17.083984375,17494,2544.3109090909115,74.0,24.0,low
13082,118,9,2153.86,15.780821917808218,1152,239.3177777777778,60.0,18.0,high
13085,149,2,416.08000000000004,9.818181818181818,216,208.04000000000002,123.3,68.5,high
13089,3,93,51963.01000000015,15.030653556969346,25988,558.7420430107543,9.600000000000009,2.0,medium
13090,11,12,9093.34,14.174496644295303,2112,757.7783333333333,59.80000000000001,24.5,low
13092,62,5,498.55,9.08,227,99.71000000000001,117.4,49.0,medium
13093,267,8,7934.829999999997,20.647798742138363,3283,991.8537499999996,21.6,12.5,high
13094,13,12,1464.6000000000001,45.5,1092,122.05000000000001,57.1,28.0,low
13097,24,10,5996.779999999996,5.58628841607565,2363,599.6779999999997,51.8,38.0,low
13098,1,25,24306.080000000034,22.28148148148148,12032,972.2432000000014,25.200000000000003,11.0,low
13102,15,22,6016.379999999999,13.606382978723405,3837,273.47181818181815,32.30000000000001,14.5,medium
13104,38,5,764.7599999999999,21.75,348,152.95199999999997,115.2,47.0,low
13107,36,4,1521.0600000000002,21.120689655172413,1225,380.26500000000004,136.9,65.5,low
13109,51,2,786.5400000000001,11.063829787234043,520,393.27000000000004,87.3,48.5,medium
13110,23,7,1481.3500000000015,2.6758620689655173,388,211.6214285714288,97.80000000000001,26.0,low
13113,6,23,11823.430000000004,14.158163265306122,2775,514.0621739130437,32.2,9.0,low
13115,3,4,2239.8800000000006,13.058333333333334,1567,559.9700000000001,101.00000000000001,23.0,low
13117,13,8,955.2999999999996,12.43421052631579,945,119.41249999999995,96.5,40.0,low
13118,11,5,1211.2299999999998,5.189873417721519,410,242.24599999999995,130.4,35.0,low
13122,86,2,891.4300000000001,10.636363636363637,585,445.71500000000003,131.4,73.0,medium
13124,81,3,3489.059999999999,8.931914893617021,2099,1163.0199999999998,150.8,106.0,low
13126,36,7,2056.4199999999996,15.409090909090908,1695,293.77428571428567,110.40000000000003,27.0,medium
13131,15,3,1132.9,10.159090909090908,447,377.6333333333334,102.2,47.0,low
13133,265,2,101.69999999999999,4.571428571428571,32,50.849999999999994,27.0,15.0,high
13134,77,4,1710.4599999999998,10.806122448979592,1059,427.61499999999995,82.9,28.0,medium
13136,48,5,2605.1099999999997,10.456692913385826,1328,521.0219999999999,63.0,31.0,medium
13137,2,8,3621.2299999999977,3.1619318181818183,2226,452.6537499999997,72.69999999999999,26.5,low
13138,14,6,963.35,7.507936507936508,473,160.55833333333334,119.0,43.0,low
13139,8,7,5054.320000000005,13.888235294117647,2361,722.045714285715,68.40000000000002,37.0,low
13140,100,3,437.53000000000003,4.043478260869565,186,145.84333333333333,201.4,7.0,medium
13141,76,5,2369.0299999999993,11.466666666666667,1548,473.80599999999987,109.4,20.0,medium
13145,31,4,368.65999999999997,20.166666666666668,121,92.16499999999999,187.10000000000002,43.5,low
13147,2,4,828.0,36.0,144,207.0,45.2,16.0,low
13148,21,12,3691.310000000001,6.184952978056426,1973,307.60916666666674,70.80000000000001,12.5,medium
13149,6,4,1689.1199999999994,13.767441860465116,1184,422.27999999999986,124.60000000000001,67.0,low
13155,25,4,952.57,5.847058823529411,497,238.1425,186.00000000000003,43.5,low
13157,41,4,1717.2199999999993,15.71264367816092,1367,429.30499999999984,97.3,74.0,low
13158,86,4,1208.2600000000004,9.924050632911392,784,302.0650000000001,124.60000000000002,30.0,medium
13159,42,3,1157.39,8.23469387755102,807,385.7966666666667,45.800000000000004,9.0,medium
13162,114,4,2180.99,21.60759493670886,1707,545.2475,89.30000000000001,55.5,high
13165,38,2,1275.2400000000005,28.761904761904763,1208,637.6200000000002,274.5,152.5,low
13167,10,4,720.0300000000002,9.796875,627,180.00750000000005,58.5,30.0,low
13168,28,4,1295.9699999999998,5.206106870229007,682,323.99249999999995,141.0,59.0,low
13169,55,2,570.92,19.076923076923077,248,285.46,169.20000000000002,94.0,low
13171,13,3,407.76,4.978260869565218,229,135.92,205.4,27.0,low
13174,8,3,2685.6999999999994,4.405750798722044,1379,895.2333333333331,249.60000000000002,52.0,low
13178,18,11,5765.910000000003,13.464150943396227,3568,524.1736363636365,59.0,31.0,low
13183,29,8,3592.0800000000017,21.022727272727273,1850,449.0100000000002,58.3,41.5,low
13184,6,10,1624.670000000001,8.86111111111111,1595,162.4670000000001,49.39999999999998,17.0,low
13186,31,3,1574.6100000000004,9.721518987341772,768,524.8700000000001,49.4,35.0,low
13189,10,2,255.71999999999997,26.413793103448278,766,127.85999999999999,86.4,48.0,low
13192,87,2,911.9400000000002,9.444444444444445,595,455.9700000000001,98.10000000000001,54.5,medium
13196,3,4,1765.4299999999998,11.127272727272727,1224,441.35749999999996,145.8,36.5,low
13198,2,6,3268.429999999998,11.716814159292035,2648,544.738333333333,101.5,55.5,low
13199,2,34,7667.340000000002,31.51818181818182,3467,225.51000000000005,26.900000000000002,8.0,low
13200,11,4,867.6700000000001,10.695652173913043,492,216.91750000000002,51.7,26.5,low
13203,1,4,839.2099999999999,14.035087719298245,800,209.80249999999998,109.0,55.0,low
13207,7,2,250.26000000000002,16.25,130,125.13000000000001,121.5,67.5,low
13208,51,5,1193.6799999999996,5.224489795918367,768,238.73599999999993,84.80000000000001,51.0,low
13209,22,8,5910.739999999999,13.12461059190031,4213,738.8424999999999,98.0,25.0,low
13211,2,3,1119.8200000000002,14.464285714285714,810,373.27333333333337,229.6,84.0,low
13212,11,3,757.1399999999998,2.183098591549296,310,252.3799999999999,32.800000000000004,0.0,medium
13213,48,5,1452.84,14.044444444444444,1264,290.568,64.2,16.0,medium
13217,114,3,411.53999999999996,40.5,162,137.17999999999998,21.0,9.0,high
13220,70,4,878.29,9.333333333333334,196,219.5725,84.80000000000001,25.0,medium
13221,232,2,824.8000000000002,3.7384615384615385,243,412.4000000000001,107.10000000000001,59.5,high
13223,192,2,184.79999999999998,17.6,88,92.39999999999999,27.900000000000002,15.5,high
13224,52,2,2164.1999999999994,11.663551401869158,1248,1082.0999999999997,81.9,45.5,medium
13225,52,6,3282.360000000001,46.24,1156,547.0600000000002,78.0,60.0,low
13230,20,13,2331.060000000001,2.75,1364,179.31230769230777,47.0,12.0,medium
13232,4,7,1303.6700000000012,3.3980582524271843,700,186.2385714285716,76.0,15.0,low
13233,66,2,1054.6000000000001,23.069767441860463,992,527.3000000000001,234.9,130.5,low
13236,16,2,737.9500000000002,11.555555555555555,416,368.9750000000001,73.8,41.0,low
13238,9,4,687.2200000000001,9.548387096774194,296,171.80500000000004,179.20000000000002,72.5,low
13240,88,4,608.1000000000001,4.5,297,152.02500000000003,100.80000000000001,80.0,medium
13242,104,3,270.40000000000003,10.0,130,90.13333333333334,80.80000000000001,0.0,high
13246,10,6,1680.9800000000012,8.49645390070922,1198,280.1633333333335,122.0,31.5,low
13247,9,4,498.72,13.12,328,124.68,30.1,16.0,low
13248,116,2,465.4299999999999,11.73076923076923,305,232.71499999999995,57.6,32.0,high
13249,84,3,406.9099999999999,11.217391304347826,258,135.63666666666663,134.4,0.0,medium
13253,148,2,1092.4400000000003,28.333333333333332,1020,546.2200000000001,163.8,91.0,medium
13255,1,2,367.06,11.76923076923077,153,183.53,327.6,182.0,low
13258,3,3,715.7799999999999,7.552631578947368,287,238.59333333333328,147.8,11.0,low
13261,260,2,1044.1,23.333333333333332,210,522.05,15.3,8.5,high
13263,3,32,7098.049999999959,2.8553537883531623,4560,221.81406249999873,19.60000000000001,6.5,low
13265,45,5,1878.9300000000003,15.868131868131869,1444,375.78600000000006,81.4,35.0,medium
13266,3,12,3443.5,18.994652406417114,3552,286.9583333333333,36.5,17.0,low
13267,9,18,4267.470000000002,9.464285714285714,1855,237.0816666666668,50.2,14.0,low
13268,9,10,3093.569999999999,7.913439635535307,3474,309.35699999999986,49.79999999999998,17.0,low
13269,3,14,5001.170000000001,10.328947368421053,3140,357.22642857142864,42.800000000000004,19.0,low
13272,23,2,275.56000000000006,6.4,96,137.78000000000003,52.2,29.0,low
13276,55,2,590.68,5.366666666666666,161,295.34,32.4,18.0,high
13277,7,4,258.4,22.0,176,64.6,68.10000000000002,13.0,low
13280,114,3,818.1900000000002,6.141176470588236,522,272.7300000000001,158.4,20.0,medium
13282,10,3,1144.94,8.297297297297296,307,381.6466666666667,126.8,58.0,low
13283,51,2,93.66,12.857142857142858,90,46.83,112.5,62.5,low
13285,15,4,2698.32,10.967914438502675,2051,674.58,115.4,64.0,low
13292,30,2,569.54,11.193548387096774,347,284.77,220.5,122.5,low
13294,181,2,869.8399999999997,8.38888888888889,453,434.91999999999985,53.1,29.5,high
13297,15,3,1771.01,16.142857142857142,791,590.3366666666667,34.4,0.0,medium
13301,95,4,577.1899999999999,4.2875,343,144.29749999999999,67.5,59.0,high
13305,13,9,1780.0999999999995,14.944444444444445,1076,197.78888888888883,80.60000000000001,27.0,low
13308,14,3,1372.91,11.166666666666666,603,457.6366666666667,126.60000000000001,29.0,low
13309,37,4,1220.1099999999997,13.494505494505495,1228,305.0274999999999,113.2,72.0,low
13310,20,3,1136.4000000000003,8.152777777777779,587,378.8000000000001,165.8,117.0,low
13313,14,5,1557.9199999999992,10.91025641025641,851,311.58399999999983,116.4,74.0,low
13314,55,2,589.2200000000003,7.8936170212765955,371,294.6100000000001,9.0,5.0,high
13316,29,4,4842.650000000001,23.862068965517242,2076,1210.6625000000001,101.00000000000001,47.0,low
13317,58,6,2253.0999999999995,8.346774193548388,1035,375.5166666666666,126.8,40.0,medium
13319,9,25,10499.029999999992,9.811563169164883,4582,419.9611999999997,34.4,14.0,low
13320,69,4,1537.7800000000002,10.339622641509434,1096,384.44500000000005,83.30000000000001,14.0,medium
13321,64,2,369.44,21.454545454545453,236,184.72,12.6,7.0,high
13323,13,3,355.3,6.5,78,118.43333333333334,43.6,10.0,medium
13324,28,10,6091.209999999997,36.306666666666665,2723,609.1209999999998,73.39999999999998,19.5,medium
13327,30,8,3682.2899999999986,14.814814814814815,1600,460.2862499999998,73.0,38.5,low
13329,23,2,801.48,25.823529411764707,439,400.74,301.5,167.5,low
13330,84,3,1160.1699999999998,13.716981132075471,727,386.7233333333333,122.6,93.0,low
13334,74,3,3538.299999999998,6.619402985074627,1774,1179.4333333333327,112.8,108.0,low
13340,37,7,10200.340000000002,30.44776119402985,4080,1457.1914285714288,88.40000000000003,11.0,medium
13344,59,3,2177.3200000000015,8.159663865546218,971,725.7733333333339,167.20000000000002,0.0,medium
13350,8,2,869.9699999999997,7.5,285,434.98499999999984,56.7,31.5,low
13362,1,4,3065.279999999999,8.325301204819278,1382,766.3199999999997,148.00000000000003,42.0,low
13363,9,2,892.5000000000002,12.206896551724139,708,446.2500000000001,23.400000000000002,13.0,low
13365,25,2,2181.550000000001,9.7421875,1247,1090.7750000000005,165.6,92.0,low
13368,248,2,564.4999999999999,11.642857142857142,326,282.24999999999994,72.0,40.0,high
13373,52,3,3327.59,10.29746835443038,1627,1109.1966666666667,113.0,97.0,low
13376,91,3,837.5800000000003,9.8,490,279.19333333333344,89.2,30.0,high
13379,18,3,567.3599999999997,6.195876288659794,601,189.1199999999999,62.6,41.0,low
13381,23,6,3648.9099999999994,11.517441860465116,1981,608.1516666666665,75.0,45.5,low
13384,22,7,3818.0200000000004,14.171052631578947,2154,545.4314285714287,44.2,14.0,medium
13388,123,2,639.6500000000001,8.057142857142857,282,319.82500000000005,0.0,0.0,high
13389,3,3,775.9200000000001,8.411764705882353,429,258.64000000000004,138.2,63.0,low
13394,45,7,2316.6800000000007,14.951048951048952,2138,330.95428571428585,56.400000000000006,37.0,medium
13396,21,2,1339.09,13.953488372093023,600,669.545,261.0,145.0,low
13397,64,5,1551.0899999999997,11.31578947368421,430,310.21799999999996,95.4,44.0,medium
13402,119,2,621.2300000000002,12.282051282051283,479,310.6150000000001,219.6,122.0,low
13405,196,2,556.4499999999999,6.52,163,278.22499999999997,101.7,56.5,high
13408,3,59,24199.619999999988,26.671840354767184,12029,410.16305084745744,16.6,5.0,low
13410,16,5,1007.86,18.5,518,201.572,97.6,50.0,low
13414,125,3,648.18,19.583333333333332,470,216.05999999999997,115.80000000000001,23.0,high
13416,35,2,712.5000000000001,7.473684210526316,142,356.25000000000006,33.300000000000004,18.5,high
13418,3,18,5960.839999999999,12.56578947368421,3820,331.1577777777777,42.400000000000006,7.5,low
13420,141,2,164.89999999999998,12.625,101,82.44999999999999,18.0,10.0,high
13421,32,2,1796.2499999999995,10.757281553398059,1108,898.1249999999998,224.1,124.5,low
13425,100,3,1629.4899999999996,13.628205128205128,1063,543.1633333333332,112.80000000000001,60.0,medium
13426,2,9,3604.799999999998,14.27891156462585,2099,400.5333333333331,84.2,25.0,low
13427,11,3,605.4400000000002,18.79310344827586,545,201.8133333333334,99.6,94.0,low
13429,2,4,1019.03,20.388059701492537,1366,254.7575,30.800000000000004,12.0,low
13430,10,2,658.2900000000001,14.673469387755102,719,329.14500000000004,60.300000000000004,33.5,low
13431,59,2,1165.6,13.043478260869565,600,582.8,18.900000000000002,10.5,high
13434,66,2,379.68000000000006,20.4,204,189.84000000000003,19.8,11.0,high
13435,16,6,3403.0499999999993,17.04597701149425,1483,567.1749999999998,48.5,25.0,low
13437,6,7,3348.8099999999995,7.682634730538922,1283,478.4014285714285,50.80000000000001,20.0,low
13447,15,3,1131.95,9.898305084745763,584,377.31666666666666,8.4,2.0,high
13448,8,6,3544.4800000000023,8.512820512820513,1660,590.746666666667,141.5,36.0,low
13450,18,6,1844.04,22.845070422535212,1622,307.34,52.5,35.5,low
13451,18,5,2921.5699999999993,4.851015801354402,2149,584.3139999999999,93.0,65.0,low
13452,251,2,25.0,1.0,2,12.5,9.9,5.5,high
13453,157,2,332.98,7.882352941176471,134,166.49,110.7,61.5,high
13455,16,2,1061.59,7.695652173913044,354,530.795,306.90000000000003,170.5,low
13456,9,6,1815.5199999999995,12.079365079365079,761,302.5866666666666,66.5,25.5,low
13458,15,13,9241.06999999999,14.61624649859944,5218,710.8515384615378,35.400000000000006,24.0,low
13460,21,2,183.44,16.823529411764707,286,91.72,18.0,10.0,high
13461,30,3,1191.3999999999999,32.370370370370374,874,397.13333333333327,84.2,25.0,medium
13467,2,2,1078.3100000000002,5.898989898989899,584,539.1550000000001,22.5,12.5,low
13468,10,35,5486.039999999999,8.235915492957746,2339,156.74399999999997,18.200000000000003,9.0,medium
13470,91,2,165.0,10.0,100,82.5,13.5,7.5,high
13471,13,2,1542.8000000000004,8.632478632478632,1010,771.4000000000002,22.5,12.5,medium
13473,52,2,621.6600000000001,12.666666666666666,266,310.83000000000004,244.8,136.0,low
13475,183,4,1369.8400000000008,11.488372093023257,988,342.4600000000002,41.6,31.0,high
13476,170,2,1008.2699999999999,7.189655172413793,417,504.13499999999993,91.8,51.0,high
13477,29,6,1454.2499999999993,12.924050632911392,1021,242.3749999999999,80.0,36.0,low
13479,192,2,300.95,8.933333333333334,134,150.475,29.7,16.5,high
13481,37,5,1812.3599999999992,10.477064220183486,1142,362.47199999999987,75.4,62.0,low
13486,70,3,1109.4399999999996,9.695652173913043,669,369.8133333333332,45.2,26.0,high
13487,49,3,573.6999999999999,7.794117647058823,265,191.23333333333332,152.0,140.0,low
13488,9,13,8985.399999999996,10.47867298578199,4422,691.1846153846151,51.2,26.0,low
13489,97,4,296.4,19.428571428571427,272,74.1,107.30000000000001,28.5,medium
13491,43,10,1261.5799999999995,10.5,903,126.15799999999994,95.4,15.5,medium
13492,128,3,1293.8400000000006,8.16,408,431.2800000000002,46.6,25.0,high
13493,267,2,318.24999999999994,32.833333333333336,197,159.12499999999997,9.9,5.5,high
13495,27,4,1863.9099999999999,17.511627906976745,753,465.97749999999996,175.3,67.5,low
13496,2,2,640.56,9.742857142857142,341,320.28,314.1,174.5,low
13497,274,2,314.61,8.578947368421053,163,157.305,76.5,42.5,high
13499,9,5,1077.5500000000002,23.357142857142858,981,215.51000000000005,108.2,44.0,low
13500,15,3,1166.8200000000002,9.36923076923077,609,388.94000000000005,71.2,12.0,medium
13502,8,3,292.0,14.666666666666666,264,97.33333333333333,216.0,48.0,low
13505,64,4,3625.929999999999,11.616113744075829,2451,906.4824999999997,77.10000000000001,32.5,medium
13506,308,2,462.12000000000006,12.461538461538462,324,231.06000000000003,47.7,26.5,high
13507,90,3,1981.5999999999997,9.46875,1212,660.5333333333332,32.2,9.0,high
13509,44,5,780.5800000000002,22.05263157894737,838,156.11600000000004,111.2,18.0,medium
13510,37,3,1447.899999999999,12.042553191489361,1132,482.633333333333,80.2,49.0,low
13515,64,4,890.6200000000002,11.542372881355933,681,222.65500000000006,82.5,37.0,medium
13516,13,3,936.9100000000002,12.75,561,312.3033333333334,143.0,51.0,low
13517,51,3,2103.2699999999995,9.709219858156029,1369,701.0899999999998,67.8,47.0,medium
13520,50,6,2870.449999999999,17.114942528735632,1489,478.40833333333313,76.0,56.0,low
13523,25,5,3611.5200000000004,10.046511627906977,1728,722.3040000000001,160.8,13.0,medium
13524,32,5,648.3000000000001,12.0,324,129.66000000000003,61.0,41.0,low
13525,6,2,336.14,28.333333333333332,170,168.07,209.70000000000002,116.5,low
13527,25,7,2276.640000000001,7.5874439461883405,1692,325.2342857142858,100.4,15.0,medium
13529,70,2,281.05999999999995,4.933333333333334,74,140.52999999999997,112.5,62.5,medium
